CARTR,BINOMIALR,MARSR,NNETR,SVMR,CARTC,NAIVEC,NNETC,SVMC,KNNC,Class
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
33,57,33,33,7,58,57,33,58,57,1
71,272,189,259,185,265,62,207,252,110,0
195,185,43,94,124,182,135,92,114,165,0
129,20,165,177,243,99,73,101,99,136,0
75,265,133,150,259,219,28,187,272,233,0
261,251,178,243,121,157,112,14,133,215,0
22,218,47,78,251,20,94,85,213,152,0
270,110,121,231,263,191,171,30,210,116,0
70,143,151,211,216,144,54,92,253,114,0
0,38,151,196,81,71,263,109,84,180,0
250,89,274,78,219,155,209,6,9,8,0
262,167,261,20,127,177,250,214,38,198,0
1,22,45,189,15,279,91,28,246,264,0
97,267,141,204,116,276,12,41,215,238,0
81,278,180,112,192,141,222,18,91,120,0
78,32,213,208,121,264,244,264,146,258,0
27,152,129,263,137,13,135,194,130,46,0
173,84,47,42,137,156,268,61,131,91,0
6,1,58,36,96,73,102,162,233,177,0
114,213,35,105,0,220,258,9,72,254,0
6,30,151,172,63,41,16,261,53,49,0
73,13,218,215,213,208,52,248,145,177,0
250,264,245,191,137,112,98,86,132,170,0
50,35,47,132,80,25,38,80,149,2,0
167,124,44,271,80,37,19,88,78,166,0
158,71,243,167,177,174,115,161,242,73,0
139,21,49,134,95,244,262,177,279,65,0
269,60,165,43,7,148,29,199,48,190,0
25,210,225,40,272,163,58,181,267,239,0
198,208,68,151,50,98,43,275,235,110,0
166,274,171,153,251,41,136,199,230,153,0
25,240,266,86,14,138,142,217,107,96,0
189,55,56,56,145,50,256,155,222,253,0
228,141,167,53,20,196,175,211,201,165,0
229,223,210,105,277,6,105,119,119,163,0
176,252,7,44,54,165,40,131,176,101,0
173,101,53,121,174,64,123,41,227,149,0
0,194,208,4,278,38,125,47,213,148,0
169,63,190,236,203,211,162,27,60,175,0
61,92,76,168,147,144,191,277,173,68,0
12,114,119,161,202,46,153,201,55,109,0
176,69,119,128,160,12,189,135,177,69,0
17,128,83,149,118,81,264,156,143,138,0
268,98,53,222,83,231,103,144,71,64,0
191,147,148,118,277,1,75,176,186,165,0
223,64,83,220,175,59,216,37,264,106,0
48,90,39,94,27,206,40,81,188,94,0
198,263,232,141,47,130,55,112,266,197,0
134,216,120,248,151,125,61,139,110,183,0
129,262,232,40,95,157,114,134,266,145,0
147,68,63,152,207,184,67,135,41,263,0
193,254,133,269,184,177,247,233,87,151,0
275,68,214,260,170,186,243,121,197,17,0
5,235,2,135,256,201,272,72,13,151,0
176,116,125,87,26,119,163,87,65,154,0
163,221,204,32,195,135,274,147,124,224,0
17,228,236,29,51,193,212,245,46,112,0
209,206,151,146,66,221,186,195,76,277,0
48,198,253,169,173,37,163,76,20,6,0
232,125,98,218,109,177,4,71,248,145,0
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
33,57,33,33,58,58,58,33,57,57,1
94,141,203,178,242,13,50,154,112,76,0
241,120,224,8,24,173,177,242,260,231,0
189,97,266,21,147,255,195,76,232,269,0
47,95,276,258,103,189,37,224,11,69,0
122,191,172,156,189,67,152,15,37,105,0
112,252,119,87,47,162,105,49,225,98,0
60,7,117,205,35,108,257,132,140,73,0
33,31,161,192,227,125,243,245,10,226,0
237,70,76,95,176,124,42,251,72,225,0
244,102,266,49,7,166,192,78,133,3,0
195,91,183,230,84,210,248,135,39,177,0
265,242,236,62,36,67,251,164,40,33,0
235,270,81,246,160,8,104,71,55,5,0
78,214,142,178,97,149,101,113,32,261,0
11,186,105,148,167,165,85,221,204,83,0
188,265,159,10,274,156,24,110,117,251,0
131,124,210,161,106,178,99,152,1,59,0
104,28,21,246,39,51,10,262,89,225,0
151,237,258,216,240,217,84,253,160,176,0
217,182,89,240,275,95,234,119,19,227,0
227,145,10,8,208,32,214,107,104,278,0
164,123,161,181,207,218,73,56,251,61,0
75,107,273,124,21,276,7,109,186,221,0
162,115,32,65,187,92,232,212,235,257,0
38,88,220,150,124,265,254,121,191,50,0
275,15,117,249,160,42,34,93,120,31,0
230,248,78,115,252,95,174,270,73,134,0
201,176,199,192,228,223,270,205,148,83,0
174,116,216,8,163,223,98,243,101,142,0
107,224,154,124,106,72,275,174,217,184,0
96,58,269,164,16,68,16,50,58,203,0
140,203,1,242,269,229,55,146,60,91,0
9,124,36,222,11,69,179,252,264,43,0
263,183,79,228,234,137,165,77,131,19,0
12,72,26,197,253,199,80,167,255,156,0
9,270,179,259,191,67,259,95,220,205,0
23,41,131,279,220,152,188,36,242,154,0
2,134,232,160,123,150,174,175,28,125,0
190,35,109,185,175,254,264,228,208,38,0
2,150,166,141,267,19,274,122,224,248,0
146,124,202,262,2,47,210,192,111,127,0
92,65,232,241,37,271,185,82,227,77,0
245,222,223,12,247,122,193,208,13,246,0
41,217,194,194,125,88,222,121,204,178,0
13,187,173,57,25,180,109,157,20,218,0
251,225,238,244,274,18,223,197,275,251,0
137,8,131,67,173,46,200,40,33,186,0
124,29,211,118,140,223,5,246,247,221,0
69,218,142,149,279,114,165,116,257,258,0
195,141,155,236,259,235,9,4,79,274,0
206,127,182,39,118,53,227,191,136,5,0
210,213,95,55,6,182,228,213,164,142,0
202,155,278,189,221,118,5,20,31,81,0
262,17,73,258,15,11,234,179,279,223,0
7,4,135,88,95,181,9,77,218,65,0
51,21,278,239,64,126,253,90,148,226,0
62,264,161,66,278,96,154,101,75,76,0
156,49,13,38,196,67,273,247,33,57,0
227,147,39,36,136,144,53,115,262,133,0
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
11,60,11,11,60,60,60,11,60,60,1
20,266,152,46,180,10,257,270,236,177,0
52,190,150,130,78,201,69,248,17,42,0
163,116,37,253,20,215,213,210,73,129,0
36,113,89,47,66,207,10,210,70,102,0
176,140,242,170,0,38,54,176,36,229,0
146,153,179,60,59,156,244,18,193,106,0
255,84,99,251,120,133,271,46,1,177,0
170,69,243,233,72,175,232,49,17,151,0
272,30,264,161,205,219,49,213,157,162,0
39,108,5,23,191,119,125,152,140,256,0
35,105,120,184,63,53,171,71,9,190,0
187,34,242,37,273,150,245,69,100,58,0
59,194,100,67,117,263,60,154,98,133,0
53,224,214,239,220,41,235,170,167,22,0
102,179,161,68,216,224,223,27,151,56,0
278,1,129,166,115,196,37,273,247,46,0
182,87,149,10,92,271,66,222,32,134,0
55,57,196,2,278,227,198,234,127,52,0
271,86,125,276,99,67,250,178,143,54,0
243,160,266,186,81,140,122,277,70,105,0
93,261,57,91,32,7,117,178,86,272,0
148,262,233,44,155,145,278,244,211,114,0
176,181,108,157,44,115,205,31,28,213,0
12,200,27,177,174,185,44,240,204,221,0
183,12,139,196,240,278,174,74,245,277,0
90,135,93,121,94,207,224,173,101,58,0
198,58,1,45,136,168,29,7,253,207,0
222,104,106,148,240,259,178,8,225,173,0
21,242,260,62,136,165,261,212,129,228,0
164,270,108,177,239,118,199,269,40,8,0
71,249,160,151,277,68,270,159,25,13,0
105,229,73,192,213,178,110,126,69,126,0
131,4,94,186,122,30,196,254,277,44,0
268,224,174,114,156,150,236,30,2,147,0
274,187,248,229,238,250,121,216,107,64,0
275,275,115,186,273,31,68,132,3,112,0
117,58,220,5,278,126,176,137,106,240,0
8,228,146,12,131,275,126,12,147,267,0
50,214,90,110,276,185,119,244,126,129,0
0,58,132,114,85,144,51,169,135,68,0
275,213,3,189,203,44,79,202,248,171,0
8,272,241,30,213,98,42,221,92,35,0
163,87,191,103,253,152,51,247,232,174,0
157,211,68,10,80,58,98,217,111,78,0
93,234,75,202,107,234,34,61,194,115,0
22,40,89,67,197,187,172,256,265,150,0
139,146,22,251,56,73,51,249,59,77,0
151,2,139,197,58,46,163,199,13,17,0
175,46,278,96,210,41,228,153,262,39,0
156,8,166,17,134,102,131,272,47,59,0
17,206,3,68,22,24,14,136,23,64,0
272,228,86,66,203,47,235,268,170,191,0
166,8,272,66,63,134,1,25,146,10,0
201,119,42,22,127,55,25,16,142,227,0
145,91,16,145,154,75,63,32,216,274,0
226,56,24,120,72,183,64,151,228,240,0
184,84,53,6,65,201,176,23,184,264,0
44,171,270,98,186,132,151,182,151,23,0
61,109,192,32,193,145,225,116,270,126,0
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
16,60,16,16,1,60,60,16,60,60,1
258,160,66,41,94,215,273,141,209,240,0
216,132,5,134,274,50,265,136,114,70,0
119,153,70,10,176,267,77,169,119,164,0
53,0,134,59,163,77,137,36,192,148,0
101,238,12,201,164,253,73,279,113,251,0
263,79,130,170,167,108,175,165,15,227,0
181,180,89,169,262,150,152,148,201,89,0
232,35,82,141,88,273,54,14,191,173,0
174,48,264,93,157,221,4,33,23,74,0
195,108,128,40,270,196,38,30,139,155,0
36,11,46,230,227,209,65,251,23,261,0
256,143,36,235,251,197,188,199,25,11,0
62,182,149,246,35,27,88,174,152,29,0
219,189,107,101,246,168,165,142,74,144,0
115,189,0,106,184,64,28,178,122,187,0
17,15,63,277,194,215,36,57,171,211,0
209,224,26,102,37,116,4,55,74,104,0
64,166,213,115,34,186,164,187,158,240,0
204,238,26,121,46,235,86,91,141,215,0
18,31,94,156,60,26,76,76,260,229,0
0,27,158,231,154,154,172,3,278,248,0
53,4,93,251,150,180,143,20,108,124,0
194,161,139,222,130,107,133,166,5,88,0
218,7,41,43,129,146,157,239,201,81,0
65,187,150,241,2,47,259,182,158,76,0
88,264,48,226,16,211,209,163,34,213,0
4,92,106,241,155,68,52,256,11,205,0
180,255,89,232,276,203,271,189,275,17,0
119,224,182,42,251,206,174,228,135,55,0
79,100,268,150,208,30,1,3,251,111,0
152,1,266,82,50,67,68,255,0,266,0
19,170,215,58,203,271,263,34,82,43,0
152,266,278,277,82,119,247,132,175,74,0
91,98,247,71,39,38,80,256,81,271,0
104,217,279,4,41,71,227,65,135,122,0
62,196,17,42,13,190,153,77,269,133,0
130,174,199,237,109,98,255,230,168,11,0
95,193,132,215,163,229,265,155,49,30,0
0,145,127,261,36,265,8,130,198,60,0
108,94,52,251,179,61,174,270,78,16,0
164,153,195,241,143,152,51,215,211,123,0
209,162,13,260,185,192,223,85,258,262,0
109,279,58,274,219,174,92,277,261,112,0
176,86,274,268,64,41,262,279,67,279,0
35,73,72,111,99,142,256,98,109,9,0
55,76,81,187,225,215,258,225,190,81,0
15,19,201,85,29,121,267,231,189,232,0
54,193,133,114,177,35,22,252,255,95,0
218,233,252,58,144,179,238,223,117,177,0
147,198,144,53,125,233,113,156,63,6,0
87,200,34,217,54,235,72,129,242,265,0
188,179,2,8,116,116,3,204,229,63,0
96,115,114,262,275,159,128,253,59,234,0
112,155,194,171,129,114,17,278,130,13,0
82,58,194,129,178,84,212,268,185,25,0
266,43,223,265,140,55,29,183,173,71,0
261,37,235,161,271,180,233,177,250,169,0
98,36,59,27,60,231,180,184,159,144,0
76,103,1,38,63,249,95,197,42,201,0
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
11,5,11,11,15,8,5,11,11,5,1
18,129,173,2,51,92,253,216,60,66,0
165,246,181,57,200,31,168,135,22,216,0
273,195,9,106,101,85,58,277,30,242,0
173,184,257,16,158,254,101,24,174,50,0
191,57,134,179,254,32,30,74,40,61,0
163,112,127,266,27,29,180,125,134,19,0
110,148,83,201,63,248,75,59,236,209,0
270,263,38,1,73,50,34,254,121,41,0
33,231,111,84,148,247,191,116,65,247,0
46,157,178,118,47,15,80,20,35,31,0
52,148,195,258,133,144,43,273,179,166,0
116,191,47,207,158,48,213,112,161,76,0
151,114,182,25,63,109,71,191,184,73,0
87,132,106,212,247,96,96,48,126,114,0
48,196,228,41,102,162,4,152,165,105,0
220,25,171,1,66,106,96,235,276,180,0
259,3,228,24,177,238,255,84,211,173,0
8,91,171,228,53,203,146,276,37,40,0
145,260,205,70,146,151,182,227,242,126,0
85,227,13,174,7,53,126,164,134,59,0
106,165,196,151,144,123,11,96,7,273,0
190,236,99,255,48,191,230,25,55,250,0
175,66,68,135,178,62,42,233,188,60,0
265,40,201,19,246,138,139,132,137,149,0
97,68,250,176,154,117,184,10,52,51,0
208,170,54,241,14,13,6,6,219,86,0
103,154,236,64,211,194,258,231,169,187,0
171,13,43,75,45,96,175,19,146,176,0
0,168,100,143,152,161,7,249,268,51,0
205,98,244,48,202,23,142,7,93,196,0
29,252,55,237,91,144,11,120,128,11,0
170,215,238,270,17,252,99,37,130,6,0
10,57,204,40,254,212,8,175,4,157,0
121,60,12,4,167,72,147,232,104,108,0
265,91,171,75,98,151,187,255,83,225,0
236,192,178,36,165,67,154,185,129,95,0
50,122,108,267,193,238,39,115,17,30,0
41,209,237,30,170,263,215,136,180,235,0
75,90,168,108,138,199,90,169,147,195,0
203,265,36,120,185,253,81,246,125,113,0
31,120,168,265,112,73,178,0,203,76,0
49,244,87,243,27,278,52,88,25,21,0
190,239,136,258,62,28,84,189,167,105,0
19,159,98,128,107,57,111,15,25,186,0
241,57,71,14,252,8,225,153,85,265,0
125,171,54,24,156,253,92,122,137,201,0
183,274,229,24,30,107,157,46,125,28,0
113,231,4,241,129,173,277,270,157,273,0
57,238,274,15,15,90,188,46,106,14,0
245,164,46,77,16,121,23,28,194,130,0
102,188,174,254,273,41,131,173,182,96,0
29,211,140,197,20,228,246,234,68,106,0
156,227,58,258,223,246,256,133,105,65,0
214,154,111,68,93,201,269,53,113,218,0
228,250,194,187,74,217,63,64,102,123,0
32,45,110,63,6,7,15,90,233,201,0
32,108,197,235,172,247,34,164,162,217,0
103,128,138,168,99,20,86,29,15,94,0
35,145,163,122,243,12,172,271,9,196,0
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
25,50,25,25,56,53,50,25,52,50,1
94,241,272,210,124,111,79,113,225,132,0
133,112,210,123,117,47,146,67,102,126,0
57,218,138,272,130,174,169,174,176,135,0
33,24,188,216,228,31,37,4,134,30,0
229,77,194,151,236,39,136,58,116,243,0
21,119,264,224,167,205,209,220,114,203,0
206,129,268,267,183,146,274,167,14,180,0
85,251,131,42,125,2,35,264,80,93,0
156,209,190,38,63,44,172,123,195,249,0
236,261,130,250,37,168,82,252,132,101,0
