idunico,CARTR,BINOMIALR,MARSR,NNETR,SVMR,CARTC,NAIVEC,NNETC,SVMC,KNNC,Class
7569,16,60,16,16,9,60,60,16,7,60,1
7570,16,60,16,16,9,60,60,16,7,60,1
7571,16,60,16,16,9,60,60,16,7,60,1
7572,16,60,16,16,9,60,60,16,7,60,1
7573,16,60,16,16,9,60,60,16,7,60,1
7574,16,60,16,16,9,60,60,16,7,60,1
7575,16,60,16,16,9,60,60,16,7,60,1
7576,16,60,16,16,9,60,60,16,7,60,1
7577,16,60,16,16,9,60,60,16,7,60,1
7578,16,60,16,16,9,60,60,16,7,60,1
7579,16,60,16,16,9,60,60,16,7,60,1
7580,16,60,16,16,9,60,60,16,7,60,1
7581,16,60,16,16,9,60,60,16,7,60,1
7582,16,60,16,16,9,60,60,16,7,60,1
7583,16,60,16,16,9,60,60,16,7,60,1
7584,16,60,16,16,9,60,60,16,7,60,1
7585,16,60,16,16,9,60,60,16,7,60,1
7586,16,60,16,16,9,60,60,16,7,60,1
7587,16,60,16,16,9,60,60,16,7,60,1
7588,16,60,16,16,9,60,60,16,7,60,1
7589,16,60,16,16,9,60,60,16,7,60,1
7590,16,60,16,16,9,60,60,16,7,60,1
7591,16,60,16,16,9,60,60,16,7,60,1
7592,16,60,16,16,9,60,60,16,7,60,1
7593,16,60,16,16,9,60,60,16,7,60,1
7594,16,60,16,16,9,60,60,16,7,60,1
7595,16,60,16,16,9,60,60,16,7,60,1
7596,16,60,16,16,9,60,60,16,7,60,1
7597,16,60,16,16,9,60,60,16,7,60,1
7598,16,60,16,16,9,60,60,16,7,60,1
7599,16,60,16,16,9,60,60,16,7,60,1
7600,16,60,16,16,9,60,60,16,7,60,1
7601,16,60,16,16,9,60,60,16,7,60,1
7602,16,60,16,16,9,60,60,16,7,60,1
7603,16,60,16,16,9,60,60,16,7,60,1
7604,16,60,16,16,9,60,60,16,7,60,1
7605,16,60,16,16,9,60,60,16,7,60,1
7606,16,60,16,16,9,60,60,16,7,60,1
7607,16,60,16,16,9,60,60,16,7,60,1
7608,16,60,16,16,9,60,60,16,7,60,1
7609,16,60,16,16,9,60,60,16,7,60,1
7610,16,60,16,16,9,60,60,16,7,60,1
7611,16,60,16,16,9,60,60,16,7,60,1
7612,233,275,59,103,239,53,56,188,40,103,0
7613,215,129,212,232,13,224,154,111,2,80,0
7614,4,155,240,5,38,279,142,117,212,105,0
7615,152,246,63,201,100,210,275,271,211,172,0
7616,104,13,233,221,19,51,148,127,249,162,0
7617,125,267,135,80,126,101,89,170,73,13,0
7618,85,248,104,169,139,257,102,21,108,272,0
7619,16,5,275,54,234,121,92,87,58,183,0
7620,208,169,107,71,50,70,257,167,129,275,0
7621,115,79,83,40,186,103,258,240,60,164,0
7622,77,99,13,33,94,23,100,210,267,22,0
7623,189,76,51,136,32,177,264,272,261,31,0
7624,91,4,249,104,152,215,274,44,271,193,0
7625,212,66,140,38,237,6,276,235,75,180,0
7626,140,116,120,139,175,3,23,92,52,188,0
7627,214,25,234,4,271,99,169,127,61,228,0
7628,279,272,31,116,107,179,244,198,17,191,0
7629,108,242,227,183,111,126,48,15,12,141,0
7630,75,92,96,234,107,220,113,37,234,29,0
7631,205,211,45,105,132,141,15,239,119,255,0
7632,130,29,219,121,43,201,86,130,184,175,0
7633,253,223,185,5,255,236,153,98,98,57,0
7634,79,196,120,22,29,145,165,65,12,150,0
7635,64,52,202,75,100,36,242,167,241,243,0
7636,78,80,156,63,258,58,168,116,160,97,0
7637,159,100,196,42,137,239,100,19,31,198,0
7638,46,235,13,56,166,20,98,168,250,109,0
7639,13,166,187,180,213,145,58,193,213,86,0
7640,205,101,3,186,181,241,124,155,133,203,0
7641,93,5,121,276,88,249,217,197,9,240,0
7642,88,279,92,93,109,193,62,40,269,108,0
7643,196,278,139,187,139,214,94,262,69,55,0
7644,53,158,253,189,161,195,111,42,279,88,0
7645,143,65,233,48,180,221,79,154,57,120,0
7646,111,192,40,8,127,102,43,268,195,213,0
7647,201,93,127,135,32,103,178,277,13,167,0
7648,189,131,142,102,63,253,248,155,254,252,0
7649,266,182,44,97,181,49,228,194,270,257,0
7650,95,122,186,74,96,90,13,242,216,221,0
7651,30,195,238,66,3,100,207,66,156,33,0
7652,237,105,223,230,248,210,64,11,118,235,0
7653,10,161,24,120,190,19,58,235,166,120,0
7654,14,233,231,140,223,119,25,246,189,131,0
7655,189,196,241,96,114,27,238,145,75,59,0
7656,274,174,48,279,176,84,224,226,60,111,0
7657,88,245,186,203,202,21,275,64,149,201,0
7658,20,84,13,73,69,234,119,50,164,24,0
7659,236,110,59,142,87,96,276,66,52,229,0
7660,15,41,134,134,278,40,205,194,254,112,0
7661,19,0,178,272,194,74,85,68,236,30,0
7662,188,260,5,94,78,239,49,255,177,54,0
7663,38,62,113,221,173,54,215,204,75,191,0
7664,205,44,230,136,26,276,270,29,14,251,0
7665,130,132,75,0,276,257,158,38,106,121,0
7666,233,75,106,67,86,120,185,234,18,98,0
7667,152,32,91,70,107,157,199,180,95,29,0
7668,51,154,0,39,69,82,36,153,95,110,0
7669,176,105,273,103,253,262,169,100,238,166,0
7670,209,144,104,257,109,132,206,226,23,196,0
7671,5,60,5,5,60,60,60,5,60,60,1
7672,5,60,5,5,60,60,60,5,60,60,1
7673,5,60,5,5,60,60,60,5,60,60,1
7674,5,60,5,5,60,60,60,5,60,60,1
7675,5,60,5,5,60,60,60,5,60,60,1
7676,5,60,5,5,60,60,60,5,60,60,1
7677,5,60,5,5,60,60,60,5,60,60,1
7678,5,60,5,5,60,60,60,5,60,60,1
7679,5,60,5,5,60,60,60,5,60,60,1
7680,5,60,5,5,60,60,60,5,60,60,1
7681,5,60,5,5,60,60,60,5,60,60,1
7682,5,60,5,5,60,60,60,5,60,60,1
7683,5,60,5,5,60,60,60,5,60,60,1
7684,5,60,5,5,60,60,60,5,60,60,1
7685,5,60,5,5,60,60,60,5,60,60,1
7686,5,60,5,5,60,60,60,5,60,60,1
7687,5,60,5,5,60,60,60,5,60,60,1
7688,5,60,5,5,60,60,60,5,60,60,1
7689,5,60,5,5,60,60,60,5,60,60,1
7690,5,60,5,5,60,60,60,5,60,60,1
7691,5,60,5,5,60,60,60,5,60,60,1
7692,5,60,5,5,60,60,60,5,60,60,1
7693,5,60,5,5,60,60,60,5,60,60,1
7694,5,60,5,5,60,60,60,5,60,60,1
7695,5,60,5,5,60,60,60,5,60,60,1
7696,5,60,5,5,60,60,60,5,60,60,1
7697,5,60,5,5,60,60,60,5,60,60,1
7698,5,60,5,5,60,60,60,5,60,60,1
7699,5,60,5,5,60,60,60,5,60,60,1
7700,5,60,5,5,60,60,60,5,60,60,1
7701,5,60,5,5,60,60,60,5,60,60,1
7702,5,60,5,5,60,60,60,5,60,60,1
7703,5,60,5,5,60,60,60,5,60,60,1
7704,5,60,5,5,60,60,60,5,60,60,1
7705,5,60,5,5,60,60,60,5,60,60,1
7706,5,60,5,5,60,60,60,5,60,60,1
7707,5,60,5,5,60,60,60,5,60,60,1
7708,5,60,5,5,60,60,60,5,60,60,1
7709,5,60,5,5,60,60,60,5,60,60,1
7710,5,60,5,5,60,60,60,5,60,60,1
7711,5,60,5,5,60,60,60,5,60,60,1
7712,5,60,5,5,60,60,60,5,60,60,1
7713,5,60,5,5,60,60,60,5,60,60,1
7714,5,60,5,5,60,60,60,5,60,60,1
7715,5,60,5,5,60,60,60,5,60,60,1
7716,5,60,5,5,60,60,60,5,60,60,1
7717,5,60,5,5,60,60,60,5,60,60,1
7718,5,60,5,5,60,60,60,5,60,60,1
7719,5,60,5,5,60,60,60,5,60,60,1
7720,5,60,5,5,60,60,60,5,60,60,1
7721,5,60,5,5,60,60,60,5,60,60,1
7722,5,60,5,5,60,60,60,5,60,60,1
7723,5,60,5,5,60,60,60,5,60,60,1
7724,5,60,5,5,60,60,60,5,60,60,1
7725,5,60,5,5,60,60,60,5,60,60,1
7726,5,60,5,5,60,60,60,5,60,60,1
7727,5,60,5,5,60,60,60,5,60,60,1
7728,5,60,5,5,60,60,60,5,60,60,1
7729,5,60,5,5,60,60,60,5,60,60,1
7730,168,157,9,70,80,68,166,116,258,43,0
7731,54,131,141,60,53,76,9,29,150,199,0
7732,167,133,41,168,63,222,174,170,42,139,0
7733,212,263,150,219,115,250,111,246,170,131,0
7734,120,276,86,185,126,125,208,87,172,67,0
7735,234,29,32,27,222,55,266,187,250,154,0
7736,220,77,100,218,147,249,21,130,57,138,0
7737,237,275,147,143,196,253,206,9,88,243,0
7738,201,75,264,8,55,269,156,224,27,212,0
7739,46,146,136,60,273,137,157,245,148,18,0
7740,41,3,211,103,128,63,35,218,266,155,0
7741,160,238,172,163,37,238,230,143,142,177,0
7742,208,125,245,141,65,251,248,112,182,162,0
7743,155,262,60,46,184,53,50,218,111,28,0
7744,53,208,43,26,129,142,28,91,105,116,0
7745,202,116,180,242,276,224,244,191,77,91,0
7746,68,100,175,219,157,238,183,135,173,266,0
7747,133,88,205,276,183,76,53,208,257,169,0
7748,134,73,18,158,243,207,38,101,237,275,0
7749,44,93,162,70,83,140,97,72,270,50,0
7750,197,149,209,224,156,202,158,160,42,173,0
7751,257,262,247,185,132,75,121,136,152,66,0
7752,239,260,97,267,36,206,268,142,140,248,0
7753,167,186,167,190,109,19,246,62,125,33,0
7754,126,176,279,69,8,217,162,135,211,210,0
7755,124,162,143,165,63,145,175,271,76,107,0
7756,210,25,64,42,5,273,135,34,265,93,0
7757,1,52,12,159,199,10,119,140,162,261,0
7758,203,31,121,178,81,3,220,235,269,221,0
7759,2,105,254,71,59,111,181,257,67,43,0
7760,95,11,4,149,264,133,94,266,70,79,0
7761,214,242,159,140,200,101,32,81,42,140,0
7762,28,276,271,140,61,103,149,165,137,276,0
7763,4,265,4,3,123,240,62,214,240,272,0
7764,81,157,147,138,250,221,215,103,169,52,0
7765,7,242,174,256,170,182,82,277,18,56,0
7766,119,189,78,0,245,17,153,209,235,94,0
7767,135,160,78,43,277,9,208,279,82,204,0
7768,32,263,205,47,33,157,60,157,274,188,0
7769,86,28,202,112,118,100,86,266,228,91,0
7770,121,57,42,46,223,221,240,274,189,228,0
7771,188,17,232,207,169,216,64,151,163,196,0
7772,41,49,229,260,247,209,95,106,251,202,0
7773,119,52,142,171,234,279,48,158,47,195,0
7774,174,258,25,185,206,32,152,56,216,10,0
7775,42,191,34,7,130,30,168,180,245,133,0
7776,15,188,278,254,237,72,45,78,6,194,0
7777,120,174,13,203,6,8,229,189,92,165,0
7778,131,226,78,155,179,267,163,36,235,125,0
7779,165,105,119,165,92,125,34,4,231,191,0
7780,61,166,190,8,8,29,206,226,91,258,0
7781,274,241,55,163,2,75,133,144,99,2,0
7782,130,64,251,123,31,192,23,111,9,275,0
7783,130,15,169,254,148,196,217,162,30,204,0
7784,193,132,261,257,254,161,51,91,151,131,0
7785,165,158,235,217,1,230,66,258,89,214,0
7786,174,249,93,241,93,37,80,200,222,104,0
7787,113,193,238,39,19,192,206,224,259,104,0
7788,203,103,263,218,89,252,222,30,45,254,0
7789,33,57,33,33,7,58,57,33,58,57,1
7790,33,57,33,33,7,58,57,33,58,57,1
7791,33,57,33,33,7,58,57,33,58,57,1
7792,33,57,33,33,7,58,57,33,58,57,1
7793,33,57,33,33,7,58,57,33,58,57,1
7794,33,57,33,33,7,58,57,33,58,57,1
7795,33,57,33,33,7,58,57,33,58,57,1
7796,33,57,33,33,7,58,57,33,58,57,1
7797,33,57,33,33,7,58,57,33,58,57,1
7798,33,57,33,33,7,58,57,33,58,57,1
7799,33,57,33,33,7,58,57,33,58,57,1
7800,33,57,33,33,7,58,57,33,58,57,1
7801,33,57,33,33,7,58,57,33,58,57,1
7802,33,57,33,33,7,58,57,33,58,57,1
7803,33,57,33,33,7,58,57,33,58,57,1
7804,33,57,33,33,7,58,57,33,58,57,1
7805,33,57,33,33,7,58,57,33,58,57,1
7806,33,57,33,33,7,58,57,33,58,57,1
7807,33,57,33,33,7,58,57,33,58,57,1
7808,33,57,33,33,7,58,57,33,58,57,1
7809,33,57,33,33,7,58,57,33,58,57,1
7810,33,57,33,33,7,58,57,33,58,57,1
7811,33,57,33,33,7,58,57,33,58,57,1
7812,33,57,33,33,7,58,57,33,58,57,1
7813,33,57,33,33,7,58,57,33,58,57,1
7814,33,57,33,33,7,58,57,33,58,57,1
7815,33,57,33,33,7,58,57,33,58,57,1
7816,33,57,33,33,7,58,57,33,58,57,1
7817,33,57,33,33,7,58,57,33,58,57,1
7818,33,57,33,33,7,58,57,33,58,57,1
7819,33,57,33,33,7,58,57,33,58,57,1
7820,33,57,33,33,7,58,57,33,58,57,1
7821,33,57,33,33,7,58,57,33,58,57,1
7822,33,57,33,33,7,58,57,33,58,57,1
7823,33,57,33,33,7,58,57,33,58,57,1
7824,33,57,33,33,7,58,57,33,58,57,1
7825,33,57,33,33,7,58,57,33,58,57,1
7826,33,57,33,33,7,58,57,33,58,57,1
7827,33,57,33,33,7,58,57,33,58,57,1
7828,33,57,33,33,7,58,57,33,58,57,1
7829,33,57,33,33,7,58,57,33,58,57,1
7830,33,57,33,33,7,58,57,33,58,57,1
7831,33,57,33,33,7,58,57,33,58,57,1
7832,33,57,33,33,7,58,57,33,58,57,1
7833,33,57,33,33,7,58,57,33,58,57,1
7834,33,57,33,33,7,58,57,33,58,57,1
7835,33,57,33,33,7,58,57,33,58,57,1
7836,33,57,33,33,7,58,57,33,58,57,1
7837,33,57,33,33,7,58,57,33,58,57,1
7838,33,57,33,33,7,58,57,33,58,57,1
7839,33,57,33,33,7,58,57,33,58,57,1
7840,33,57,33,33,7,58,57,33,58,57,1
7841,33,57,33,33,7,58,57,33,58,57,1
7842,33,57,33,33,7,58,57,33,58,57,1
7843,33,57,33,33,7,58,57,33,58,57,1
7844,33,57,33,33,7,58,57,33,58,57,1
7845,33,57,33,33,7,58,57,33,58,57,1
7846,33,57,33,33,7,58,57,33,58,57,1
7847,33,57,33,33,7,58,57,33,58,57,1
7848,71,272,189,259,185,265,62,207,252,110,0
7849,195,185,43,94,124,182,135,92,114,165,0
7850,129,20,165,177,243,99,73,101,99,136,0
7851,75,265,133,150,259,219,28,187,272,233,0
7852,261,251,178,243,121,157,112,14,133,215,0
7853,22,218,47,78,251,20,94,85,213,152,0
7854,270,110,121,231,263,191,171,30,210,116,0
7855,70,143,151,211,216,144,54,92,253,114,0
7856,0,38,151,196,81,71,263,109,84,180,0
7857,250,89,274,78,219,155,209,6,9,8,0
7858,262,167,261,20,127,177,250,214,38,198,0
7859,1,22,45,189,15,279,91,28,246,264,0
7860,97,267,141,204,116,276,12,41,215,238,0
7861,81,278,180,112,192,141,222,18,91,120,0
7862,78,32,213,208,121,264,244,264,146,258,0
7863,27,152,129,263,137,13,135,194,130,46,0
7864,173,84,47,42,137,156,268,61,131,91,0
7865,6,1,58,36,96,73,102,162,233,177,0
7866,114,213,35,105,0,220,258,9,72,254,0
7867,6,30,151,172,63,41,16,261,53,49,0
7868,73,13,218,215,213,208,52,248,145,177,0
7869,250,264,245,191,137,112,98,86,132,170,0
7870,50,35,47,132,80,25,38,80,149,2,0
7871,167,124,44,271,80,37,19,88,78,166,0
7872,158,71,243,167,177,174,115,161,242,73,0
7873,139,21,49,134,95,244,262,177,279,65,0
7874,269,60,165,43,7,148,29,199,48,190,0
7875,25,210,225,40,272,163,58,181,267,239,0
7876,198,208,68,151,50,98,43,275,235,110,0
7877,166,274,171,153,251,41,136,199,230,153,0
7878,25,240,266,86,14,138,142,217,107,96,0
7879,189,55,56,56,145,50,256,155,222,253,0
7880,228,141,167,53,20,196,175,211,201,165,0
7881,229,223,210,105,277,6,105,119,119,163,0
7882,176,252,7,44,54,165,40,131,176,101,0
7883,173,101,53,121,174,64,123,41,227,149,0
7884,0,194,208,4,278,38,125,47,213,148,0
7885,169,63,190,236,203,211,162,27,60,175,0
7886,61,92,76,168,147,144,191,277,173,68,0
7887,12,114,119,161,202,46,153,201,55,109,0
7888,176,69,119,128,160,12,189,135,177,69,0
7889,17,128,83,149,118,81,264,156,143,138,0
7890,268,98,53,222,83,231,103,144,71,64,0
7891,191,147,148,118,277,1,75,176,186,165,0
7892,223,64,83,220,175,59,216,37,264,106,0
7893,48,90,39,94,27,206,40,81,188,94,0
7894,198,263,232,141,47,130,55,112,266,197,0
7895,134,216,120,248,151,125,61,139,110,183,0
7896,129,262,232,40,95,157,114,134,266,145,0
7897,147,68,63,152,207,184,67,135,41,263,0
7898,193,254,133,269,184,177,247,233,87,151,0
7899,275,68,214,260,170,186,243,121,197,17,0
7900,5,235,2,135,256,201,272,72,13,151,0
7901,176,116,125,87,26,119,163,87,65,154,0
7902,163,221,204,32,195,135,274,147,124,224,0
7903,17,228,236,29,51,193,212,245,46,112,0
7904,209,206,151,146,66,221,186,195,76,277,0
7905,48,198,253,169,173,37,163,76,20,6,0
7906,232,125,98,218,109,177,4,71,248,145,0
7907,33,57,33,33,58,58,58,33,57,57,1
7908,33,57,33,33,58,58,58,33,57,57,1
7909,33,57,33,33,58,58,58,33,57,57,1
7910,33,57,33,33,58,58,58,33,57,57,1
7911,33,57,33,33,58,58,58,33,57,57,1
7912,33,57,33,33,58,58,58,33,57,57,1
7913,33,57,33,33,58,58,58,33,57,57,1
7914,33,57,33,33,58,58,58,33,57,57,1
7915,33,57,33,33,58,58,58,33,57,57,1
7916,33,57,33,33,58,58,58,33,57,57,1
7917,33,57,33,33,58,58,58,33,57,57,1
7918,33,57,33,33,58,58,58,33,57,57,1
7919,33,57,33,33,58,58,58,33,57,57,1
7920,33,57,33,33,58,58,58,33,57,57,1
7921,33,57,33,33,58,58,58,33,57,57,1
7922,33,57,33,33,58,58,58,33,57,57,1
7923,33,57,33,33,58,58,58,33,57,57,1
7924,33,57,33,33,58,58,58,33,57,57,1
7925,33,57,33,33,58,58,58,33,57,57,1
7926,33,57,33,33,58,58,58,33,57,57,1
7927,33,57,33,33,58,58,58,33,57,57,1
7928,33,57,33,33,58,58,58,33,57,57,1
7929,33,57,33,33,58,58,58,33,57,57,1
7930,33,57,33,33,58,58,58,33,57,57,1
7931,33,57,33,33,58,58,58,33,57,57,1
7932,33,57,33,33,58,58,58,33,57,57,1
7933,33,57,33,33,58,58,58,33,57,57,1
7934,33,57,33,33,58,58,58,33,57,57,1
7935,33,57,33,33,58,58,58,33,57,57,1
7936,33,57,33,33,58,58,58,33,57,57,1
7937,33,57,33,33,58,58,58,33,57,57,1
7938,33,57,33,33,58,58,58,33,57,57,1
7939,33,57,33,33,58,58,58,33,57,57,1
7940,33,57,33,33,58,58,58,33,57,57,1
7941,33,57,33,33,58,58,58,33,57,57,1
7942,33,57,33,33,58,58,58,33,57,57,1
7943,33,57,33,33,58,58,58,33,57,57,1
7944,33,57,33,33,58,58,58,33,57,57,1
7945,33,57,33,33,58,58,58,33,57,57,1
7946,33,57,33,33,58,58,58,33,57,57,1
7947,33,57,33,33,58,58,58,33,57,57,1
7948,33,57,33,33,58,58,58,33,57,57,1
7949,33,57,33,33,58,58,58,33,57,57,1
7950,33,57,33,33,58,58,58,33,57,57,1
7951,33,57,33,33,58,58,58,33,57,57,1
7952,33,57,33,33,58,58,58,33,57,57,1
7953,33,57,33,33,58,58,58,33,57,57,1
7954,33,57,33,33,58,58,58,33,57,57,1
7955,33,57,33,33,58,58,58,33,57,57,1
7956,33,57,33,33,58,58,58,33,57,57,1
7957,33,57,33,33,58,58,58,33,57,57,1
7958,33,57,33,33,58,58,58,33,57,57,1
7959,33,57,33,33,58,58,58,33,57,57,1
7960,33,57,33,33,58,58,58,33,57,57,1
7961,33,57,33,33,58,58,58,33,57,57,1
7962,33,57,33,33,58,58,58,33,57,57,1
7963,33,57,33,33,58,58,58,33,57,57,1
7964,33,57,33,33,58,58,58,33,57,57,1
7965,33,57,33,33,58,58,58,33,57,57,1
7966,94,141,203,178,242,13,50,154,112,76,0
7967,241,120,224,8,24,173,177,242,260,231,0
7968,189,97,266,21,147,255,195,76,232,269,0
7969,47,95,276,258,103,189,37,224,11,69,0
7970,122,191,172,156,189,67,152,15,37,105,0
7971,112,252,119,87,47,162,105,49,225,98,0
7972,60,7,117,205,35,108,257,132,140,73,0
7973,33,31,161,192,227,125,243,245,10,226,0
7974,237,70,76,95,176,124,42,251,72,225,0
7975,244,102,266,49,7,166,192,78,133,3,0
7976,195,91,183,230,84,210,248,135,39,177,0
7977,265,242,236,62,36,67,251,164,40,33,0
7978,235,270,81,246,160,8,104,71,55,5,0
7979,78,214,142,178,97,149,101,113,32,261,0
7980,11,186,105,148,167,165,85,221,204,83,0
7981,188,265,159,10,274,156,24,110,117,251,0
7982,131,124,210,161,106,178,99,152,1,59,0
7983,104,28,21,246,39,51,10,262,89,225,0
7984,151,237,258,216,240,217,84,253,160,176,0
7985,217,182,89,240,275,95,234,119,19,227,0
7986,227,145,10,8,208,32,214,107,104,278,0
7987,164,123,161,181,207,218,73,56,251,61,0
7988,75,107,273,124,21,276,7,109,186,221,0
7989,162,115,32,65,187,92,232,212,235,257,0
7990,38,88,220,150,124,265,254,121,191,50,0
7991,275,15,117,249,160,42,34,93,120,31,0
7992,230,248,78,115,252,95,174,270,73,134,0
7993,201,176,199,192,228,223,270,205,148,83,0
7994,174,116,216,8,163,223,98,243,101,142,0
7995,107,224,154,124,106,72,275,174,217,184,0
7996,96,58,269,164,16,68,16,50,58,203,0
7997,140,203,1,242,269,229,55,146,60,91,0
7998,9,124,36,222,11,69,179,252,264,43,0
7999,263,183,79,228,234,137,165,77,131,19,0
8000,12,72,26,197,253,199,80,167,255,156,0
8001,9,270,179,259,191,67,259,95,220,205,0
8002,23,41,131,279,220,152,188,36,242,154,0
8003,2,134,232,160,123,150,174,175,28,125,0
8004,190,35,109,185,175,254,264,228,208,38,0
8005,2,150,166,141,267,19,274,122,224,248,0
8006,146,124,202,262,2,47,210,192,111,127,0
8007,92,65,232,241,37,271,185,82,227,77,0
8008,245,222,223,12,247,122,193,208,13,246,0
8009,41,217,194,194,125,88,222,121,204,178,0
8010,13,187,173,57,25,180,109,157,20,218,0
8011,251,225,238,244,274,18,223,197,275,251,0
8012,137,8,131,67,173,46,200,40,33,186,0
8013,124,29,211,118,140,223,5,246,247,221,0
8014,69,218,142,149,279,114,165,116,257,258,0
8015,195,141,155,236,259,235,9,4,79,274,0
8016,206,127,182,39,118,53,227,191,136,5,0
8017,210,213,95,55,6,182,228,213,164,142,0
8018,202,155,278,189,221,118,5,20,31,81,0
8019,262,17,73,258,15,11,234,179,279,223,0
8020,7,4,135,88,95,181,9,77,218,65,0
8021,51,21,278,239,64,126,253,90,148,226,0
8022,62,264,161,66,278,96,154,101,75,76,0
8023,156,49,13,38,196,67,273,247,33,57,0
8024,227,147,39,36,136,144,53,115,262,133,0
8025,11,60,11,11,60,60,60,11,60,60,1
8026,11,60,11,11,60,60,60,11,60,60,1
8027,11,60,11,11,60,60,60,11,60,60,1
8028,11,60,11,11,60,60,60,11,60,60,1
8029,11,60,11,11,60,60,60,11,60,60,1
8030,11,60,11,11,60,60,60,11,60,60,1
8031,11,60,11,11,60,60,60,11,60,60,1
8032,11,60,11,11,60,60,60,11,60,60,1
8033,11,60,11,11,60,60,60,11,60,60,1
8034,11,60,11,11,60,60,60,11,60,60,1
8035,11,60,11,11,60,60,60,11,60,60,1
8036,11,60,11,11,60,60,60,11,60,60,1
8037,11,60,11,11,60,60,60,11,60,60,1
8038,11,60,11,11,60,60,60,11,60,60,1
8039,11,60,11,11,60,60,60,11,60,60,1
8040,11,60,11,11,60,60,60,11,60,60,1
8041,11,60,11,11,60,60,60,11,60,60,1
8042,11,60,11,11,60,60,60,11,60,60,1
8043,11,60,11,11,60,60,60,11,60,60,1
8044,11,60,11,11,60,60,60,11,60,60,1
8045,11,60,11,11,60,60,60,11,60,60,1
8046,11,60,11,11,60,60,60,11,60,60,1
8047,11,60,11,11,60,60,60,11,60,60,1
8048,11,60,11,11,60,60,60,11,60,60,1
8049,11,60,11,11,60,60,60,11,60,60,1
8050,11,60,11,11,60,60,60,11,60,60,1
8051,11,60,11,11,60,60,60,11,60,60,1
8052,11,60,11,11,60,60,60,11,60,60,1
8053,11,60,11,11,60,60,60,11,60,60,1
8054,11,60,11,11,60,60,60,11,60,60,1
8055,11,60,11,11,60,60,60,11,60,60,1
8056,11,60,11,11,60,60,60,11,60,60,1
8057,11,60,11,11,60,60,60,11,60,60,1
8058,11,60,11,11,60,60,60,11,60,60,1
8059,11,60,11,11,60,60,60,11,60,60,1
8060,11,60,11,11,60,60,60,11,60,60,1
8061,11,60,11,11,60,60,60,11,60,60,1
8062,11,60,11,11,60,60,60,11,60,60,1
8063,11,60,11,11,60,60,60,11,60,60,1
8064,11,60,11,11,60,60,60,11,60,60,1
8065,11,60,11,11,60,60,60,11,60,60,1
8066,11,60,11,11,60,60,60,11,60,60,1
8067,11,60,11,11,60,60,60,11,60,60,1
8068,11,60,11,11,60,60,60,11,60,60,1
8069,11,60,11,11,60,60,60,11,60,60,1
8070,11,60,11,11,60,60,60,11,60,60,1
8071,11,60,11,11,60,60,60,11,60,60,1
8072,11,60,11,11,60,60,60,11,60,60,1
8073,11,60,11,11,60,60,60,11,60,60,1
8074,11,60,11,11,60,60,60,11,60,60,1
8075,11,60,11,11,60,60,60,11,60,60,1
8076,11,60,11,11,60,60,60,11,60,60,1
8077,11,60,11,11,60,60,60,11,60,60,1
8078,11,60,11,11,60,60,60,11,60,60,1
8079,11,60,11,11,60,60,60,11,60,60,1
8080,11,60,11,11,60,60,60,11,60,60,1
8081,11,60,11,11,60,60,60,11,60,60,1
8082,11,60,11,11,60,60,60,11,60,60,1
8083,11,60,11,11,60,60,60,11,60,60,1
8084,20,266,152,46,180,10,257,270,236,177,0
8085,52,190,150,130,78,201,69,248,17,42,0
8086,163,116,37,253,20,215,213,210,73,129,0
8087,36,113,89,47,66,207,10,210,70,102,0
8088,176,140,242,170,0,38,54,176,36,229,0
8089,146,153,179,60,59,156,244,18,193,106,0
8090,255,84,99,251,120,133,271,46,1,177,0
8091,170,69,243,233,72,175,232,49,17,151,0
8092,272,30,264,161,205,219,49,213,157,162,0
8093,39,108,5,23,191,119,125,152,140,256,0
8094,35,105,120,184,63,53,171,71,9,190,0
8095,187,34,242,37,273,150,245,69,100,58,0
8096,59,194,100,67,117,263,60,154,98,133,0
8097,53,224,214,239,220,41,235,170,167,22,0
8098,102,179,161,68,216,224,223,27,151,56,0
8099,278,1,129,166,115,196,37,273,247,46,0
8100,182,87,149,10,92,271,66,222,32,134,0
8101,55,57,196,2,278,227,198,234,127,52,0
8102,271,86,125,276,99,67,250,178,143,54,0
8103,243,160,266,186,81,140,122,277,70,105,0
8104,93,261,57,91,32,7,117,178,86,272,0
8105,148,262,233,44,155,145,278,244,211,114,0
8106,176,181,108,157,44,115,205,31,28,213,0
8107,12,200,27,177,174,185,44,240,204,221,0
8108,183,12,139,196,240,278,174,74,245,277,0
8109,90,135,93,121,94,207,224,173,101,58,0
8110,198,58,1,45,136,168,29,7,253,207,0
8111,222,104,106,148,240,259,178,8,225,173,0
8112,21,242,260,62,136,165,261,212,129,228,0
8113,164,270,108,177,239,118,199,269,40,8,0
8114,71,249,160,151,277,68,270,159,25,13,0
8115,105,229,73,192,213,178,110,126,69,126,0
8116,131,4,94,186,122,30,196,254,277,44,0
8117,268,224,174,114,156,150,236,30,2,147,0
8118,274,187,248,229,238,250,121,216,107,64,0
8119,275,275,115,186,273,31,68,132,3,112,0
8120,117,58,220,5,278,126,176,137,106,240,0
8121,8,228,146,12,131,275,126,12,147,267,0
8122,50,214,90,110,276,185,119,244,126,129,0
8123,0,58,132,114,85,144,51,169,135,68,0
8124,275,213,3,189,203,44,79,202,248,171,0
8125,8,272,241,30,213,98,42,221,92,35,0
